Concord Municipal,Concord NH,CON,43.20267,-71.50233,0.754028837,-1.247951081,342
City Of Colorado Springs Muni,Colorado Springs,COS,38.805805,-104.700778,0.677289066,-1.827373305,6187
Cotulla Lasalle Co,Cotulla,COT,28.456694,-99.220294,0.496663005,-1.731720815,474
Columbia Rgnl,Columbia,COU,38.818094,-92.219631,0.67750355,-1.609536196,889
Natrona Co Intl,Casper,CPR,42.908,-106.464417,0.748885875,-1.858154613,5347
St. Louis Downtown Airport,East St. Louis,CPS,38.5707244,-90.1562211,0.673186136,-1.573522899,413
Grand Strand Airport,North Myrtle Beach,CRE,33.81175,-78.7239444,0.590126363,-1.37399203,31
Corpus Christi Intl,Corpus Christi,CRP,27.770361,-97.501222,0.484684234,-1.701717349,44
Yeager,Charleston,CRW,38.373147,-81.593189,0.66973776,-1.424069795,981
Columbus Metropolitan Airport,Columbus,CSG,32.5163333,-84.9388611,0.567517077,-1.482462789,397
Cut Bank Muni,Cutbank,CTB,48.608353,-112.376144,0.848375804,-1.961333713,3854
Chester County G O Carlson Airport,Coatesville,CTH,39.9789,-75.8654,0.697763436,-1.324101018,660
West Georgia Regional Airport - O V Gray Field,Carrollton,CTJ,33.6316964,-85.1522641,0.586983835,-1.486187374,1165
Cross City,Cross City,CTY,29.6355278,-83.10475,0.517237536,-1.450451512,42
Cincinnati Northern Kentucky Intl,Cincinnati,CVG,39.048836,-84.667822,0.681530757,-1.477732264,896
Clovis Muni,Clovis,CVN,34.425139,-103.079278,0.600832021,-1.799072792,4216
Cannon Afb,Clovis,CVS,34.382775,-103.322147,0.60009263,-1.803311655,4295
Charlevoix Municipal Airport,Charelvoix,CVX,45.3047778,-85.2753333,0.790717539,-1.488335337,669
Central Wisconsin,Wassau,CWA,44.772726,-89.646635,0.781431484,-1.564628944,840
Clinton Municipal,Clinton,CWI,41.83075,-90.3289722,0.730084316,-1.576537975,708
Coldfoot Airport,Coldfoot,CXF,67.251389,-150.176111,1.173758165,-2.621067595,1014
Calexico Intl,Calexico,CXL,32.669502,-115.51333,0.570190375,-2.016087938,4
Lone Star Executive,Conroe,CXO,30.351833,-95.414467,0.52973942,-1.665296603,245
Capital City Airport,Harrisburg,CXY,40.2171389,-76.8513611,0.70192149,-1.341309286,347
Chefornak Airport,Chefornak,CYF,60.149167,-164.285556,1.049801006,-2.867323866,40
Chatham Seaplane Base,Sitka,CYM,57.515,-134.946111,1.003826119,-2.35525395,0
Cheyenne Rgnl Jerry Olson Fld,Cheyenne,CYS,41.155722,-104.811839,0.718302855,-1.829311686,6156
Yakataga Airport,Yakataga,CYT,60.081901,-142.493611,1.048626993,-2.486982675,12
Cape Romanzof Lrrs,Cape Romanzof,CZF,61.780297,-166.038747,1.078269596,-2.897922821,457
Chisana Airport,Chisana,CZN,62.071111,-142.048333,1.083345257,-2.479211108,1011
Daytona Beach Intl,Daytona Beach,DAB,29.179917,-81.058056,0.509285627,-1.414729962,34
Dallas Love Fld,Dallas,DAL,32.847111,-96.851778,0.573290237,-1.690382413,487
James M Cox Dayton Intl,Dayton,DAY,39.902375,-84.219375,0.696427823,-1.469905388,1009
Dubuque Rgnl,Dubuque IA,DBQ,42.402,-90.709472,0.740054509,-1.583178949,1076
Ronald Reagan Washington Natl,Washington,DCA,38.852083,-77.037722,0.67809677,-1.344561897,15
Dodge City Regional Airport,Dodge City,DDC,37.7634,-99.9656,0.659095667,-1.744728859,2594
Decatur,Decatur,DEC,39.834564,-88.865689,0.695244298,-1.550998865,682
Denver Intl,Denver,DEN,39.861656,-104.673178,0.695717142,-1.826891595,5431
Coleman A Young Muni,Detroit,DET,42.409195,-83.009861,0.740180086,-1.448795386,626
Dallas Fort Worth Intl,Dallas-Fort Worth,DFW,32.896828,-97.037997,0.574157962,-1.693632547,607
Douglas Municipal Airport,Douglas,DGL,31.3426028,-109.5064544,0.547031615,-1.911248181,4173
Dothan Rgnl,Dothan,DHN,31.321339,-85.449628,0.546660492,-1.491377353,401
Dalhart Muni,Dalhart,DHT,36.022586,-102.547278,0.628712731,-1.78978764,3991
Dickinson Theodore Roosevelt Regional Airport,Dickinson,DIK,46.7975,-102.801944,0.816770457,-1.7942324,2592
De Kalb Taylor Municipal Airport,De Kalb,DKB,41.9338342,-88.7056864,0.731883475,-1.548206293,914
Chautauqua County-Dunkirk Airport,Dunkirk,DKK,42.4933353,-79.2720417,0.741648611,-1.383558132,693
Knoxville Downtown Island Airport,Knoxville,DKX,35.9638333,-83.8736667,0.627687303,-1.46387164,833
Laughlin Afb,Del Rio,DLF,29.359486,-100.777975,0.512419697,-1.758907477,1082
Dillingham,Dillingham,DLG,59.044667,-158.5055,1.030523845,-2.766442858,74
Duluth Intl,Duluth,DLH,46.842091,-92.193649,0.817548716,-1.609082724,1428
Baraboo Wisconsin Dells Airport,Baraboo,DLL,43.5217843,-89.7709266,0.759598432,-1.566798242,979
Davis Monthan Afb,Tucson,DMA,32.166467,-110.883144,0.561410758,-1.935275948,2704
Daniel Field Airport,Augusta,DNL,33.4665028,-82.0393808,0.584100663,-1.431857311,423
Dalton Municipal Airport,Dalton,DNN,34.7229444,-84.87025,0.606029706,-1.481265299,709
Dover Afb,Dover,DOV,39.129539,-75.465958,0.68293929,-1.31712944,28
Dupage,West Chicago,DPA,41.907778,-88.248611,0.731428708,-1.540228822,758
Douglas Municipal Airport,Douglas,DQH,31.4767385,-82.8605664,0.549372725,-1.446189704,257
Deering Airport,Deering,DRG,66.0696,-162.766,1.153132055,-2.84080261,21
Beauregard Rgnl,Deridder,DRI,30.831722,-93.339917,0.538115063,-1.629088875,202
Drummond Island Airport,Drummond Island,DRM,46.0093114,-83.7439342,0.803013971,-1.46160738,668
Durango La Plata Co,Durango,DRO,37.151516,-107.75377,0.648416276,-1.880658068,6685
Del Rio Intl,Del Rio,DRT,29.374208,-100.927158,0.512676645,-1.761511212,1002
Des Moines Intl,Des Moines,DSM,41.533972,-93.663083,0.724904563,-1.634729186,958
Delta Municipal Airport,Delta,DTA,39.3806386,-112.5077147,0.687321805,-1.963630055,4759
Destin,Destin,DTS,30.4000611,-86.4714772,0.530581159,-1.509211986,23
Detroit Metro Wayne Co,Detroit,DTW,42.212444,-83.353389,0.736746133,-1.454791081,645
Halliburton Field Airport,Duncan,DUC,34.4713056,-97.9598611,0.60163778,-1.709722111,1114
Bisbee Douglas Intl,Douglas,DUG,31.469028,-109.603667,0.549238151,-1.912944861,4154
DuBois Regional Airport,Du Bois,DUJ,41.1783,-78.8987,0.718696915,-1.377042091,1817
Unalaska,Unalaska,DUT,53.900139,-166.5435,0.940734893,-2.906732423,22
Devils Lake Regional Airport,Devils Lake,DVL,48.114444,-98.908611,0.839755466,-1.726280921,1445
Deer Valley Municipal Airport,Phoenix ,DVT,33.4117,112.457,0.583144174,1.962744917,1478
Yolo County Airport,Davis-Woodland-Winters,DWA,38.5793889,-121.8569444,0.67333736,-2.126804896,100
David Wayne Hooks Field,Houston,DWH,30.063746,-95.554276,0.524711353,-1.667736731,152
Orlando,Orlando,DWS,28.398,-81.57,0.495638601,-1.423665071,340
Danbury Municipal Airport,Danbury,DXR,41.3715353,-73.4821906,0.722069508,-1.282506168,458
Dyess Afb,Abilene,DYS,32.420756,-99.8546,0.565848938,-1.742791543,1789
Wickenburg Municipal Airport,Wickenburg,E25,33.96889877,-112.7990036,0.592869127,-1.968714006,2377
Bagdad Airport,Bagdad,E51,34.5958528,-113.170195,0.603811539,-1.975192518,4183
Ocean Ridge Airport,Gualala,E55,38.8016111,-123.5306389,0.677215869,-2.156016376,940
Gila Bend Municipal Airport,Gila Bend,E63,32.960169,-112.673636,0.575263471,-1.966525928,789
Chinle Municipal Airport,Chinle,E91,36.1108806,-109.5754222,0.630253762,-1.912451897,5547
Eagle Airport,Eagle,EAA,64.778056,-141.149722,1.13059036,-2.463527387,908
Kearney Municipal Airport,Kearney,EAR,40.727,-99.0068,0.710820244,-1.727994642,2131
Pangborn Field,Wenatchee,EAT,47.398,-120.206,0.827251159,-2.097990481,1249
Chippewa Valley Regional Airport,Eau Claire,EAU,44.8658,-91.4843,0.783055932,-1.596702249,913
Iosco County,East Tawas,ECA,44.311,-83.422,0.773372845,-1.455988569,606
Elizabeth City Cgas Rgnl,Elizabeth City,ECG,36.260581,-76.174572,0.632866527,-1.329497088,12
Panama City-NW Florida Bea.,Panama City,ECP,30.3417,-85.7973,0.529562566,-1.497445374,69
Elmendorf Afb,Anchorage,EDF,61.250986,-149.806503,1.069031376,-2.614616718,212
Edwards Afb,Edwards Afb,EDW,34.905417,-117.883739,0.609214453,-2.05745938,2302
Eek Airport,Eek,EEK,60.213611,-162.043889,1.050925766,-2.828199396,15
Dillant Hopkins Airport,Keene,EEN,72.270833,42.898333,1.261363989,0.748717154,149
Shelby County Airport,Alabaster,EET,33.1777778,-86.7832222,0.579061461,-1.514652963,586
Ellington Fld,Houston,EFD,29.607333,-95.15875,0.516745444,-1.6608335,32
Eagle County Airport,Eagle,EGA,39.6427611,-106.9159347,0.691896706,-1.866035083,6548
Eagle Co Rgnl,Vail,EGE,39.642556,-106.917694,0.691893126,-1.866065789,6540
Wellington Municipal,Wellington,EGT,37.39411,-97.423225,0.65265034,-1.700356044,1277
Eagle River,Eagle River,EGV,45.932333,-89.268283,0.801670444,-1.558025456,1642
Egegik Airport,Egegik,EGX,58.185556,-157.375556,1.015529529,-2.746721614,92
Cape Newenham Lrrs,Cape Newenham,EHM,58.646428,-162.062778,1.023573263,-2.828529071,541
Eielson Afb,Fairbanks,EIL,64.665667,-147.1015,1.128628802,-2.56740551,548
Elkins Randolph Co Jennings Randolph,Elkins,EKN,38.889444,-79.857139,0.678748842,-1.393770007,1987
Elko Regional Airport,Elko,EKO,40.8249,-115.792,0.712528922,-2.020951647,5140
South Arkansas Rgnl At Goodwin Fld,El Dorado,ELD,33.220972,-92.813278,0.579815342,-1.619897291,277
Elim Airport,Elim,ELI,64.615,-162.270556,1.127744496,-2.832155481,162
Elmira Corning Rgnl,Elmira,ELM,42.159889,-76.891611,0.735828875,-1.342011779,954
El Paso Intl,El Paso,ELP,31.80725,-106.377583,0.555141239,-1.856639074,3958
Elfin Cove Seaplane Base,Elfin Cove,ELV,58.195278,-136.3475,1.01569921,-2.379712802,0
Ely Airport,Ely,ELY,39.299722,-114.841944,0.685909544,-2.004370042,6259
Emmonak Airport,Emmonak,EMK,62.786111,-164.490833,1.095824361,-2.870906625,13
Emporia Municipal Airport,Emporia,EMP,38.3321,-96.1912,0.669021354,-1.678853151,1208
Kenai Muni,Kenai,ENA,60.573111,-151.245,1.057200225,-2.639723227,99
Vance Afb,Enid,END,36.339167,-97.9165,0.634238112,-1.708965317,1307
Wendover,Wendover,ENV,40.718694,-114.030889,0.710675277,-1.990214462,4237
Kenosha Regional Airport,Kenosha,ENW,42.5956944,-87.9278056,0.743435114,-1.534629712,742
Keokuk Municipal Airport,Keokuk,EOK,40.4599078,-91.4285011,0.706158606,-1.595728374,671
Eastport Municipal Airport,Eastport,EPM,44.9101111,-67.0126944,0.783829306,-1.169592158,45
Monroe Reqional Airport,Charlotte,EQY,35.01833,-80.62001,0.611185157,-1.407084617,679
Erie Intl Tom Ridge Fld,Erie,ERI,42.082022,-80.176217,0.73446984,-1.399338968,733
Kerrville Municipal Airport,Kerrville,ERV,29.9766667,-99.0854722,0.523191533,-1.729367731,1617
Luce County Airport,Newberry,ERY,46.311199,-85.457298,0.808282903,-1.49151122,869
Delta County Airport,Escanaba,ESC,45.722778,-87.093611,0.798013019,-1.520070269,609
Orcas Island Airport,Eastsound,ESD,48.708056,-122.910556,0.850115949,-2.145193888,31
Esler Rgnl,Alexandria,ESF,31.394903,-92.295772,0.547944426,-1.610865107,112
Easton-Newnam Field Airport,Easton,ESN,38.8041667,-76.069,0.677260472,-1.327654509,72
Mahlon Sweet Fld,Eugene,EUG,44.124583,-123.211972,0.770119254,-2.150454589,374
Evansville Regional,Evansville,EVV,38.036997,-87.532364,0.663870835,-1.527727954,418
New Bedford Regional Airport,New Bedford,EWB,41.6761,-70.9569,0.727385164,-1.238431532,80
Craven Co Rgnl,New Bern,EWN,35.072972,-77.042944,0.61213884,-1.344653038,18
Newark Liberty Intl,Newark,EWR,40.6925,-74.168667,0.710218106,-1.294487441,18
Excursion Inlet Seaplane Base,Excursion Inlet,EXI,58.420556,-135.449167,1.019631053,-2.364033933,0
Key West Intl,Key West,EYW,24.556111,-81.759556,0.428584988,-1.426973447,3
Seaplane Base,Winterhaven,F57,28.0575,-81.7628056,0.489695755,-1.427030163,140
Felker Aaf,Fort Eustis,FAF,37.1325,-76.608841,0.648084384,-1.337076512,12
Fairbanks Intl,Fairbanks,FAI,64.815114,-147.856267,1.131237144,-2.580578679,434
Hector International Airport,Fargo,FAR,46.92065,-96.8157639,0.81891983,-1.689753848,902
Fresno Yosemite Intl,Fresno,FAT,36.776194,-119.71814,0.641865672,-2.089475717,336
Fayetteville Regional Grannis Field,Fayetteville,FAY,34.9912,-78.8803,0.610711649,-1.37672095,189
Fredericksburg Amtrak Station,Fredericksburg,FBG,38.298416,-77.456875,0.668433457,-1.351877497,130
Ladd Aaf,Fort Wainwright,FBK,64.8375,-147.614444,1.131627854,-2.576358071,454
Friday Harbor Seaplane Base,Friday Harbor,FBS,48.537222,-123.009722,0.847134334,-2.146924661,0
Glacier Park Intl,Kalispell,FCA,48.310472,-114.256,0.8431768,-1.99414339,2977
Butts Aaf,Fort Carson,FCS,38.678394,-104.756581,0.675065325,-1.828347252,5838
Findlay Airport,Findley,FDY,41.0120278,-83.6686111,0.715794918,-1.460292744,819
First Flight Airport,Kill Devil Hills,FFA,36.02,-75.67,0.628667597,-1.320690645,13
Atlanta Regional Airport - Falcon Field,Atlanta,FFC,33.35725,-84.5718333,0.582193842,-1.476056946,808
Wright Patterson Afb,Dayton,FFO,39.826111,-84.048332,0.695096765,-1.466920124,823
Capital City Airport,Frankfort,FFT,38.1819722,-84.9061389,0.66640113,-1.481891679,812
Mesa Falcon Field,Mesa,FFZ,33.46080017,-111.7279968,0.584001133,-1.950021411,1394
Sierra Vista Muni Libby Aaf,Fort Huachuca,FHU,31.588472,-110.344389,0.551322842,-1.925872899,4719
Fitchburg Municipal Airport,Fitchburg,FIT,42.5541111,-71.7589722,0.742709349,-1.252430333,348
Franklin,Franklin,FKL,41.377874,-79.860362,0.722180139,-1.393826259,1540
Fond Du Lac County Airport,Fond du Lac,FLD,43.7711667,-88.4884167,0.763950976,-1.544414221,808
Flagstaff Pulliam Airport,Flagstaff,FLG,35.140318,-111.6692392,0.613314249,-1.948995897,7015
Fort Lauderdale Hollywood Intl,Fort Lauderdale,FLL,26.072583,-80.15275,0.455052418,-1.398929392,9
Florence Rgnl,Florence,FLO,34.185361,-79.723889,0.596647105,-1.391444356,146
Sherman Aaf,Fort Leavenworth,FLV,39.368332,-94.914686,0.687107014,-1.656573779,772
Tipton,Fort Meade,FME,39.085386,-76.759414,0.682168675,-1.339704506,150
Otis Angb,Falmouth,FMH,41.658439,-70.521417,0.727076922,-1.23083092,131
Four Corners Rgnl,Farmington,FMN,36.74125,-108.229944,0.641255784,-1.888968872,5506
Page Fld,Fort Myers,FMY,26.586611,-81.86325,0.464023899,-1.428783249,17
Fort Collins Loveland Muni,Fort Collins,FNL,40.451828,-105.011336,0.706017587,-1.832793565,5016
Funter Bay Seaplane Base,Funter Bay,FNR,58.254444,-134.897778,1.016731852,-2.35441038,0
Bishop International,Flint,FNT,42.965424,-83.743629,0.749888113,-1.461602054,782
Fort Dodge Rgnl,Fort Dodge,FOD,42.5512,-94.191842,0.742658541,-1.643957771,1157
Forbes Fld,Topeka,FOE,38.950944,-95.663611,0.67982222,-1.669644986,1078
Francis S Gabreski,West Hampton Beach,FOK,40.843656,-72.631789,0.712856276,-1.26766386,67
Friday Harbor Airport,Friday Harbor,FRD,48.521944,-123.024444,0.846867682,-2.147181608,113
Marshall Aaf,Fort Riley,FRI,39.055275,-96.764453,0.681643139,-1.688858304,1063
Bryant Ahp,Fort Richardson,FRN,61.266381,-149.653119,1.069300069,-2.611939662,378
St Lucie County International Airport,Fort Pierce,FRP,27.497472,-80.372638,0.479921422,-1.402767162,23
Sioux Falls,Sioux Falls,FSD,43.582014,-96.741914,0.760649639,-1.688464924,1429
Henry Post Aaf,Fort Sill,FSI,34.649833,-98.402167,0.604753671,-1.717441805,1189
Fort Smith Rgnl,Fort Smith,FSM,35.336583,-94.367444,0.61673972,-1.647022604,469
Fort Stockton Pecos Co,Fort Stockton,FST,30.915667,-102.916139,0.53958018,-1.796225479,3011
Godman Aaf,Fort Knox,FTK,37.907058,-85.972106,0.661602972,-1.500496315,756
Fort Worth Meacham Intl,Fort Worth,FTW,32.819778,-97.362444,0.572813186,-1.699295216,710
Fulton County Airport Brown Field,Atlanta,FTY,33.7791,-84.5214,0.589556513,-1.475176718,841
Fullerton Municipal Airport,Fullerton,FUL,33.521925,-117.584722,0.585067963,-2.052240549,96
Fort Wayne,Fort Wayne,FWA,40.978472,-85.195139,0.715209259,-1.486935682,815
Fort Lauderdale Executive,Fort Lauderdale,FXE,26.197281,-80.170706,0.457228809,-1.399242783,13
Fort Yukon,Fort Yukon,FYU,66.571492,-145.250417,1.161891723,-2.535098017,433
Drake Fld,Fayetteville,FYV,36.005094,-94.170059,0.628407438,-1.643577586,1251
Fitzgerald Municipal Airport,Fitzgerald,FZG,31.6839046,-83.2709036,0.552988455,-1.453351439,365
Northeast Alabama Regional Airport,Gadsden,GAD,33.9726489,-86.0890834,0.592934579,-1.502537955,569
Montgomery County Airpark,Gaithersburg,GAI,39.1006,-77.09576,0.68243421,-1.345574851,0
Edward G Pitka Sr,Galena,GAL,64.736178,-156.937417,1.129859451,-2.739074646,152
Gambell Airport,Gambell,GAM,63.7668,-171.733,1.112940613,-2.997306284,27
Great Bend Municipal,Great Bend,GBN,38.344167,-98.859167,0.669231963,-1.72541796,1887
Gillette-Campbell County Airport,Gillette,GCC,44.3489167,-105.5393611,0.774034616,-1.842009342,4365
Garden City Rgnl,Garden City,GCK,37.927528,-100.724417,0.661960241,-1.757972714,2891
Grand Canyon National Park Airport,Grand Canyon,GCN,35.9523611,-112.1469722,0.627487075,-1.957333911,6609
Grand Canyon West Airport,Grand Canyon West,GCW,35.5925,-113.4859,0.621206314,-1.98070261,4825
Dawson Community Airport,Glendive,GDV,47.138611,-104.807222,0.822723967,-1.829231104,749
Gladwin Zettel Memorial Airport,Gladwin,GDW,43.9705893,-84.47502,0.767431557,-1.474367235,774
Sussex Co,Georgetown,GED,38.689194,-75.358889,0.67525382,-1.315260734,50
Spokane Intl,Spokane,GEG,47.619861,-117.533833,0.831123364,-2.051352368,2376
Grand Forks Intl,Grand Forks,GFK,47.949256,-97.176111,0.836872391,-1.696043091,845
Georgetown County Airport,Georgetown,GGE,33.3114018,-79.3203139,0.58139364,-1.384400641,40
East Texas Rgnl,Longview,GGG,32.384014,-94.711486,0.565207669,-1.65302727,365
Wokal Field Glasgow International Airport,Glasgow,GGW,48.2125,-106.615,0.841466866,-1.860782782,2296
Marshfield Municipal Airport,Marshfield,GHG,42.09825,-70.6721389,0.734753072,-1.233461513,9
Gilbert Airport,Winter Haven,GIF,28.062778,-81.753333,0.489787873,-1.426864835,145
Grand Junction Regional,Grand Junction,GJT,39.122413,-108.526735,0.682814918,-1.894148852,4858
Gulkana,Gulkana,GKN,62.154888,-145.456639,1.084807442,-2.538697269,1580
Arlington Municipal,Arlington,GKY,32.6638611,-97.0942778,0.570091923,-1.694614832,628
Renner Fld,Goodland,GLD,39.370621,-101.698992,0.687146965,-1.774982256,3656
Mid Delta Regional Airport,Greenville,GLH,33.4829,-90.9856,0.584386848,-1.587998292,131
Scholes Intl At Galveston,Galveston,GLS,29.265322,-94.860406,0.510776226,-1.655626414,6
Golovin Airport,Golovin,GLV,64.550556,-163.007222,1.126619736,-2.845012728,59
Grants Milan Muni,Grants,GNT,35.167286,-107.901989,0.61378493,-1.883244978,6537
Goodnews Airport,Goodnews Bay,GNU,59.1175,-161.5775,1.031795021,-2.820059372,15
Gainesville Rgnl,Gainesville,GNV,29.690056,-82.271778,0.518189232,-1.435913408,152
Groton New London,Groton CT,GON,41.330056,-72.045139,0.721345557,-1.257424886,9
Gulfport-Biloxi,Gulfport,GPT,30.407278,-89.070111,0.530707118,-1.554566702,28
Grand Rapids Itasca County,Grand Rapids MN,GPZ,47.211111,-93.509722,0.82398933,-1.632052532,413
Galion Municipal Airport,Galion,GQQ,40.7533889,-82.7238056,0.711280818,-1.443802777,1224
Austin Straubel Intl,Green Bay,GRB,44.485072,-88.129589,0.776410974,-1.538151496,695
Gray Aaf,Fort Lewis,GRF,47.079217,-122.580783,0.821687346,-2.139438263,302
Central Nebraska Regional Airport,Grand Island,GRI,40.9675,-98.3096,0.715017761,-1.715826206,1847
Robert Gray Aaf,Killeen,GRK,31.06725,-97.828917,0.542225802,-1.707436705,1015
Grand Marais Cook County Airport,Grand Marais,GRM,47.8383333,-90.3829444,0.834936425,-1.577479967,1799
Gerald R Ford Intl,Grand Rapids,GRR,42.880833,-85.522806,0.748411722,-1.49265455,794
Seymour Johnson Afb,Goldsboro,GSB,35.339383,-77.960589,0.616788589,-1.360668965,110
Piedmont Triad,Greensboro,GSO,36.09775,-79.937306,0.63002459,-1.395169185,925
Greenville-Spartanburg International,Greenville,GSP,34.895556,-82.218889,0.609042347,-1.43499032,964
Gustavus Airport,Gustavus,GST,58.4253,-135.707,1.019713851,-2.368533968,34
Wheeler Sack Aaf,Fort Drum,GTB,44.055619,-75.719458,0.768915606,-1.32155385,690
Great Falls Intl,Great Falls,GTF,47.482,-111.370689,0.828717235,-1.943785213,3677
Golden Triangle Regional Airport,Columbus Mississippi,GTR,33.450333,-88.591361,0.583818447,-1.546210938,264
Georgetown Municipal Airport,Georgetown,GTU,30.678809,-97.6793837,0.535446228,-1.704826857,790
Gunnison - Crested Butte,Gunnison,GUC,38.533889,-106.933056,0.672543237,-1.866333906,7678
Gallup Muni,Gallup,GUP,35.511058,-108.789308,0.619784883,-1.898731616,6472
Grissom Arb,Peru,GUS,40.648094,-86.152119,0.709443075,-1.503638134,812
Lee Gilmer Memorial Airport,Gainesville,GVL,34.272627,-83.8302233,0.598170184,-1.463113409,1276
Genesee County Airport,Batavia,GVQ,43.03175,-78.1696667,0.75104572,-1.364318059,914
Majors,Greenvile,GVT,33.067839,-96.065333,0.577142667,-1.676656358,535
Greenwood Leflore,Greenwood,GWO,33.494328,-90.084706,0.584586304,-1.572274725,162
Gary Chicago International Airport,Gary,GYY,41.6163,-87.4128,0.726341457,-1.525641168,591
Hattiesburg Bobby L. Chain Municipal Airport,Hattiesburg,HBG,31.2649444,-89.2528889,0.54567622,-1.557756778,151
Hobart Muni,Hobart,HBR,34.991308,-99.051353,0.610713534,-1.728772238,1564
Columbia County,Hudson NY,HCC,42.2913,-73.7103,0.73812243,-1.286487428,198
Holy Cross Airport,Holy Cross,HCR,62.1883,-159.775,1.085390591,-2.788599812,70
Dillingham,Dillingham,HDH,21.579475,-158.197281,0.37663289,-2.761063421,14
Hardwick Field Airport,Cleveland,HDI,35.2199994,-84.832369,0.614704952,-1.480604151,874
Yampa Valley,Hayden,HDN,40.481181,-107.21766,0.706529894,-1.871301183,6602
Hondo Municipal Airport,Hondo,HDO,29.3591,-99.1775,0.51241296,-1.730973919,930
Hartford Brainard,Hartford,HFD,41.736722,-72.649444,0.728443218,-1.267971998,18
Hagerstown Regional Richard A Henson Field,Hagerstown,HGR,39.7079,-77.7295,0.693033594,-1.356635701,704
Hilton Head,Hilton Head,HHH,32.216,-80.752,0.562275272,-1.409388278,10
Wheeler Aaf,Wahiawa,HHI,21.4835,-158.039667,0.37495781,-2.758312538,837
Jack Northrop Fld Hawthorne Muni,Hawthorne,HHR,33.922839,-118.335186,0.592065232,-2.065338617,66
Chisholm Hibbing,Hibbing,HIB,47.3866,-92.838994,0.827052191,-1.62034612,1353
Hill Afb,Ogden,HIF,41.123939,-111.973039,0.717748137,-1.954298204,4789
Lake Havasu City Airport,Lake Havasu City,HII,34.5711111,-114.3582778,0.603379715,-1.995928475,783
Portland Hillsboro,Hillsboro,HIO,45.540394,-122.949825,0.794829818,-2.145879261,204
Healy River Airport,Healy,HKB,63.8675,-148.968889,1.11469816,-2.599997596,1263
Hickory Rgnl,Hickory,HKY,35.741147,-81.38955,0.623800694,-1.420515624,1189
Wheeling Ohio County Airport,Wheeling,HLG,40.175,-80.6463,0.701186027,-1.407543465,1195
Helena Rgnl,Helena,HLN,46.606806,-111.98275,0.813442219,-1.954467693,3877
Hood Aaf,Fort Hood,HLR,31.138731,-97.714469,0.543473381,-1.705439211,924
Holloman Afb,Alamogordo,HMN,32.852519,-106.106525,0.573384624,-1.851908219,4093
Hoonah Airport,Hoonah,HNH,58.096111,-135.409722,1.01396842,-2.363345488,19
Honolulu Intl,Honolulu,HNL,21.318681,-157.922428,0.372081176,-2.756266331,13
Hana,Hana,HNM,20.795636,-156.014439,0.362952318,-2.722965641,78
Haines Airport,Haines,HNS,59.2438,-135.524,1.033999371,-2.365340015,15
Lea Co Rgnl,Hobbs,HOB,32.687528,-103.217028,0.570504988,-1.801476983,3661
Homer,Homer,HOM,59.645556,-151.476583,1.041011336,-2.643765113,84
Huron Rgnl,Huron,HON,44.3852,-98.228542,0.774667879,-1.714411477,1289
Campbell Aaf,Hopkinsville,HOP,36.668567,-87.496183,0.639987226,-1.527096476,573
Memorial Field,Hot Springs,HOT,34.478,-93.0962,0.60175462,-1.624835211,540
William P Hobby,Houston,HOU,29.645419,-95.278889,0.51741017,-1.662930321,46
Hooper Bay Airport,Hooper Bay,HPB,61.5239,-166.147,1.073794624,-2.899812192,7
Westchester Co,White Plains,HPN,41.066959,-73.707575,0.716753648,-1.286439867,439
Bowerman Field,Hoquiam,HQM,46.9711944,-123.9365556,0.819801996,-2.163100959,18
McDuffie County Airport,Thomson,HQU,33.5297315,-82.5169509,0.585204212,-1.440192482,501
Valley Intl,Harlingen,HRL,26.2285,-97.654389,0.457773683,-1.704390617,36
Boone Co,Harrison,HRO,36.261519,-93.154728,0.632882898,-1.625856717,1365
Hurlburt Fld,Mary Esther,HRT,30.427803,-86.689278,0.531065346,-1.513013327,38
Henderson Executive Airport,Henderson,HSH,35.972778,-115.134444,0.627843417,-2.00947513,1881
Huslia Airport,Huslia,HSL,65.697778,-156.351389,1.146642537,-2.728846528,213
Homestead Arb,Homestead,HST,25.48855,-80.383567,0.444859119,-1.402957909,6
Huntsville International Airport-Carl T Jones Field,Huntsville,HSV,34.6371944,-86.7750556,0.604533086,-1.514510429,629
Roscommon Co,Houghton Lake,HTL,44.359806,-84.671112,0.77422467,-1.477789686,1150
Tri State Milton J Ferguson Field,Huntington,HTS,38.3667,-82.558,0.669625238,-1.440908924,828
Redstone Aaf,Redstone,HUA,34.678653,-86.684781,0.605256675,-1.51293484,685
Terre Haute Intl Hulman Fld,Terre Haute,HUF,39.451464,-87.307561,0.688557942,-1.523804401,589
Houlton Intl,Houlton,HUL,46.123083,-67.792056,0.80499966,-1.183194584,489
Hughes Airport,Hughes,HUS,66.039167,-154.264722,1.152600899,-2.692427319,299
Hutchinson Municipal Airport,Hutchinson,HUT,38.0655,-97.8606,0.664368306,-1.707989678,1543
Tweed-New Haven Airport,New Haven,HVN,41.26375,-72.886806,0.720188299,-1.272114746,14
Havre City Co,Havre,HVR,48.542983,-109.762342,0.847234882,-1.915714263,2590
North Perry,Hollywood,HWO,26.001222,-80.240722,0.453806933,-1.400464793,8
Hilton Head Airport,Hilton Head Island,HXD,32.2243611,-80.6974722,0.562421201,-1.408436588,19
Barnstable Muni Boardman Polando Fld,Barnstable,HYA,41.669336,-70.280356,0.72726711,-1.226623612,55
